sourcedId,status,dateLastModified,enabledUser,orgSourcedIds,role,username,userIds,givenName,familyName,middleName,identifier,email,sms,phone,agentSourcedIds,grades,password
student-M2026503,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026503,,MS_Student_0503,,,M2026503,,,,,8,
student-M2026504,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026504,,MS_Student_0504,,,M2026504,,,,,8,
student-M2026505,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026505,,MS_Student_0505,,,M2026505,,,,,8,
student-M2026506,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026506,,MS_Student_0506,,,M2026506,,,,,8,
student-M2026507,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026507,,MS_Student_0507,,,M2026507,,,,,8,
student-M2026508,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026508,,MS_Student_0508,,,M2026508,,,,,8,
student-M2026509,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026509,,MS_Student_0509,,,M2026509,,,,,8,
student-M2026510,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026510,,MS_Student_0510,,,M2026510,,,,,8,
student-M2026511,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026511,,MS_Student_0511,,,M2026511,,,,,8,
student-M2026512,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026512,,MS_Student_0512,,,M2026512,,,,,8,
student-M2026513,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026513,,MS_Student_0513,,,M2026513,,,,,8,
student-M2026514,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026514,,MS_Student_0514,,,M2026514,,,,,8,
student-M2026515,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026515,,MS_Student_0515,,,M2026515,,,,,8,
student-M2026516,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026516,,MS_Student_0516,,,M2026516,,,,,8,
student-M2026517,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026517,,MS_Student_0517,,,M2026517,,,,,8,
student-M2026518,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026518,,MS_Student_0518,,,M2026518,,,,,8,
student-M2026519,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026519,,MS_Student_0519,,,M2026519,,,,,8,
student-M2026520,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026520,,MS_Student_0520,,,M2026520,,,,,8,
student-M2026521,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026521,,MS_Student_0521,,,M2026521,,,,,8,
student-M2026522,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026522,,MS_Student_0522,,,M2026522,,,,,8,
student-M2026523,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026523,,MS_Student_0523,,,M2026523,,,,,8,
student-M2026524,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026524,,MS_Student_0524,,,M2026524,,,,,8,
student-M2026525,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026525,,MS_Student_0525,,,M2026525,,,,,8,
student-M2026526,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026526,,MS_Student_0526,,,M2026526,,,,,8,
student-M2026527,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026527,,MS_Student_0527,,,M2026527,,,,,8,
student-M2026528,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026528,,MS_Student_0528,,,M2026528,,,,,8,
student-M2026529,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026529,,MS_Student_0529,,,M2026529,,,,,8,
student-M2026530,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026530,,MS_Student_0530,,,M2026530,,,,,8,
student-M2026531,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026531,,MS_Student_0531,,,M2026531,,,,,8,
student-M2026532,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026532,,MS_Student_0532,,,M2026532,,,,,8,
student-M2026533,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026533,,MS_Student_0533,,,M2026533,,,,,8,
student-M2026534,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026534,,MS_Student_0534,,,M2026534,,,,,8,
student-M2026535,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026535,,MS_Student_0535,,,M2026535,,,,,8,
student-M2026536,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026536,,MS_Student_0536,,,M2026536,,,,,8,
student-M2026537,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026537,,MS_Student_0537,,,M2026537,,,,,8,
student-M2026538,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026538,,MS_Student_0538,,,M2026538,,,,,8,
student-M2026539,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026539,,MS_Student_0539,,,M2026539,,,,,8,
student-M2026540,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026540,,MS_Student_0540,,,M2026540,,,,,8,
student-M2026541,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026541,,MS_Student_0541,,,M2026541,,,,,8,
student-M2026542,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026542,,MS_Student_0542,,,M2026542,,,,,8,
student-M2026543,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026543,,MS_Student_0543,,,M2026543,,,,,8,
student-M2026544,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026544,,MS_Student_0544,,,M2026544,,,,,8,
student-M2026545,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026545,,MS_Student_0545,,,M2026545,,,,,8,
student-M2026546,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026546,,MS_Student_0546,,,M2026546,,,,,8,
student-M2026547,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026547,,MS_Student_0547,,,M2026547,,,,,8,
student-M2026548,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026548,,MS_Student_0548,,,M2026548,,,,,8,
student-M2026549,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026549,,MS_Student_0549,,,M2026549,,,,,8,
student-M2026550,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026550,,MS_Student_0550,,,M2026550,,,,,8,
student-M2026551,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026551,,MS_Student_0551,,,M2026551,,,,,8,
student-M2026552,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026552,,MS_Student_0552,,,M2026552,,,,,8,
student-M2026553,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026553,,MS_Student_0553,,,M2026553,,,,,8,
student-M2026554,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026554,,MS_Student_0554,,,M2026554,,,,,8,
student-M2026555,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026555,,MS_Student_0555,,,M2026555,,,,,8,
student-M2026556,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026556,,MS_Student_0556,,,M2026556,,,,,8,
student-M2026557,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026557,,MS_Student_0557,,,M2026557,,,,,8,
student-M2026558,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026558,,MS_Student_0558,,,M2026558,,,,,8,
student-M2026559,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026559,,MS_Student_0559,,,M2026559,,,,,8,
student-M2026560,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026560,,MS_Student_0560,,,M2026560,,,,,8,
student-M2026561,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026561,,MS_Student_0561,,,M2026561,,,,,8,
student-M2026562,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026562,,MS_Student_0562,,,M2026562,,,,,8,
student-M2026563,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026563,,MS_Student_0563,,,M2026563,,,,,8,
student-M2026564,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026564,,MS_Student_0564,,,M2026564,,,,,8,
student-M2026565,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026565,,MS_Student_0565,,,M2026565,,,,,8,
student-M2026566,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026566,,MS_Student_0566,,,M2026566,,,,,8,
student-M2026567,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026567,,MS_Student_0567,,,M2026567,,,,,8,
student-M2026568,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026568,,MS_Student_0568,,,M2026568,,,,,8,
student-M2026569,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026569,,MS_Student_0569,,,M2026569,,,,,8,
student-M2026570,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026570,,MS_Student_0570,,,M2026570,,,,,8,
student-M2026571,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026571,,MS_Student_0571,,,M2026571,,,,,8,
student-M2026572,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026572,,MS_Student_0572,,,M2026572,,,,,8,
student-M2026573,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026573,,MS_Student_0573,,,M2026573,,,,,8,
student-M2026574,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026574,,MS_Student_0574,,,M2026574,,,,,8,
student-M2026575,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026575,,MS_Student_0575,,,M2026575,,,,,8,
student-M2026576,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026576,,MS_Student_0576,,,M2026576,,,,,8,
student-M2026577,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026577,,MS_Student_0577,,,M2026577,,,,,8,
student-M2026578,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026578,,MS_Student_0578,,,M2026578,,,,,8,
student-M2026579,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026579,,MS_Student_0579,,,M2026579,,,,,8,
student-M2026580,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026580,,MS_Student_0580,,,M2026580,,,,,8,
student-M2026581,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026581,,MS_Student_0581,,,M2026581,,,,,8,
student-M2026582,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026582,,MS_Student_0582,,,M2026582,,,,,8,
student-M2026583,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026583,,MS_Student_0583,,,M2026583,,,,,8,
student-M2026584,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026584,,MS_Student_0584,,,M2026584,,,,,8,
student-M2026585,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026585,,MS_Student_0585,,,M2026585,,,,,8,
student-M2026586,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026586,,MS_Student_0586,,,M2026586,,,,,8,
student-M2026587,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026587,,MS_Student_0587,,,M2026587,,,,,8,
student-M2026588,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026588,,MS_Student_0588,,,M2026588,,,,,8,
student-M2026589,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026589,,MS_Student_0589,,,M2026589,,,,,8,
student-M2026590,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026590,,MS_Student_0590,,,M2026590,,,,,8,
student-M2026591,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026591,,MS_Student_0591,,,M2026591,,,,,8,
student-M2026592,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026592,,MS_Student_0592,,,M2026592,,,,,8,
student-M2026593,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026593,,MS_Student_0593,,,M2026593,,,,,8,
student-M2026594,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026594,,MS_Student_0594,,,M2026594,,,,,8,
student-M2026595,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026595,,MS_Student_0595,,,M2026595,,,,,8,
student-M2026596,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026596,,MS_Student_0596,,,M2026596,,,,,8,
student-M2026597,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026597,,MS_Student_0597,,,M2026597,,,,,8,
student-M2026598,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026598,,MS_Student_0598,,,M2026598,,,,,8,
student-M2026599,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026599,,MS_Student_0599,,,M2026599,,,,,8,
student-M2026600,active,2026-04-26T07:42:10.000Z,true,school-columbus-middle-school,student,M2026600,,MS_Student_0600,,,M2026600,,,,,8,
